app_id,title,description,category,current_version,avg_rating,is_free,price,currency,contains_ads,dev_id,dev_name,dev_email,company_name,dev_key,version_tag,release_notes,upload_date,review_author,review_comment,review_stars,trans_id,trans_date,trans_status,payment_method
15b688d6-5572-4dad-983d-4864712f16f9,Friends Me,Welcome to Friends Me! This is the ultimate Social solution. Detail heavy how pattern mouth. Four those in administration.,Social,7.7,2.8,True,0.0,,False,0bf200ca-3b4b-4f56-8329-5648e7877853,Robert Mendez,barrjoseph@cole.com,Tucker-Gardner,d076dd27b0e2cb67,v3,Address hair bed nice begin possible.,2026-02-06,zgolden,Citizen beyond Republican community. As task early fall.,1,,,,
fe99c187-ece9-4809-a04f-3493f9990f98,Skill Though,Welcome to Skill Though! This is the ultimate Education solution. Clearly dog letter movie herself then coach. Role culture hope item great.,Education,10.4,3.3,True,0.0,,True,2992dfeb-49e7-455d-8170-ab58e937a3e6,Susan Knight,alvarezangela@oliver.com,"Fernandez, Martinez and Wagner",b6c8cc3bc705b8cb,v5,Environment Democrat wind spend common young factor why.,2026-03-12,ahouston,I power him environmental far. Professional interview provide despite southern campaign.,5,,,,
765a767f-e0ed-4007-be79-68acca98525d,Focus Alexis,Welcome to Focus Alexis! This is the ultimate Productivity solution. Off reach another wind their discussion parent.,Productivity,2.4,2.0,True,0.0,,False,6d6e2c6b-9707-4f70-8baf-97589d0efe48,Mia Ward,stevenpruitt@estrada.com,Davis-Mcgee,9c5694b8d2dc22c0,v3,Thought every law stop enter.,2026-01-12,jamesodom,Create discuss ten sometimes travel item throw point.,5,,,,
533236c5-a2aa-4a0f-abc8-4e6eff8a64c3,Pro Keep,Welcome to Pro Keep! This is the ultimate Productivity solution. Most three want manager positive then identify. Can quickly site these collection either next.,Productivity,3.4,2.2,False,34.36,USD,False,f9f518ab-92e2-464f-8cf1-8542817bbd10,Rebecca Johnson,karen56@vasquez.com,Hernandez Ltd,5e865b3d264bc1bd,v4,Economic animal author prevent example food.,2026-02-28,adam19,Letter situation build figure more. Read hospital past blue.,5,ea250342-f369-417b-805a-6d696f1fc391,2026-01-18 01:26:00,Failed,Google Pay
6d485e36-7191-4539-aa82-ff915f7954da,Quick Planner,Welcome to Quick Planner! This is the ultimate Productivity solution. Hold response paper region push professor school.,Productivity,9.3,4.8,False,25.82,USD,False,7e12c9b2-50f1-47e8-91a0-4054d1282454,Wendy Hall,ericasmith@hall.biz,"Ibarra, Martinez and Miller",e1d41486447d03b5,v3,Audience take open own debate outside reveal maintain.,2026-03-02,turnermonica,Successful decision throw blood red. From through action until. More them great approach positive.,1,9869c2cb-e426-4103-ae57-7e97cf516554,2026-01-15 03:11:03,Pending,PayPal
cd687257-0545-47f6-96c2-b6440c7c8f8e,Allen Stream,Welcome to Allen Stream! This is the ultimate Social solution. Bed professor at house admit miss since. Strong south free charge.,Social,8.0,3.9,True,0.0,,False,2eae14a3-2aac-4f28-a7b4-4eb2cdd01549,Kimberly Brock,ambergomez@love.com,Osborne-Flores,98dbea176095c114,v2,Security something nature evidence former particular agent so.,2026-01-10,robert34,Fight stand knowledge present former sometimes several.,2,,,,
864b2de2-14ac-4bca-ba45-df4ca792cec9,Klein Battle,Welcome to Klein Battle! This is the ultimate Games solution. Party second offer certainly recognize cut.,Games,9.9,4.1,True,0.0,,True,a70bb80f-f730-46e8-bfd7-6061bfec5f79,Mr. Jesus Robbins,wendycontreras@clark-martinez.com,Patterson-Sanchez,74e4829cf3149f81,v5,Happy feeling standard different rest.,2026-01-17,jamesfisher,Everyone lose second rise cause.,2,,,,
49a866b0-ea7b-4c46-8484-d278e0963b99,Study Same,Welcome to Study Same! This is the ultimate Education solution. Popular management entire serve fast simply thus.,Education,2.5,4.2,False,44.18,USD,True,105171d8-e617-40a5-b310-97b7201ab822,James Butler,xharmon@logan.com,Johnson-Horne,8af464c236b027a8,v4,Tonight become on available growth.,2026-02-12,lisa44,Cup quality daughter upon network in represent. Somebody course million effect source speak.,4,0fee2f32-c8cd-4a11-a112-e916d1e20423,2026-02-07 23:17:24,Completed,Carrier Billing
5861c506-6993-4d95-bc1e-4e71c4f8f02a,Floralwhite Social,Welcome to Floralwhite Social! This is the ultimate Social solution. Up serious read mean trial baby.,Social,3.3,4.3,True,0.0,,False,0406e512-9dce-4f27-a7b8-95f7ee70f6c1,Kyle Robinson,deanna37@perez-barr.com,Pierce LLC,9c7136f38599a956,v1,Hit when president various born action.,2026-03-10,elizabeth24,Politics reduce threat evidence trouble ask. Plant author start at girl tonight.,5,,,,
4bc8bf46-765a-40d9-a199-e7686a3cd17e,Antiquewhite Expert,Welcome to Antiquewhite Expert! This is the ultimate Tools solution. Friend page after bad purpose bed range.,Tools,10.0,4.6,False,38.38,USD,True,13955a91-e5ee-4f76-9437-08561825f7c6,Michael Burns,frobinson@mayo-robinson.biz,Ortiz-Mcmahon,eee4c1250a17dbbe,v1,Interest attorney whom hard bar produce many least.,2026-01-28,nicholsnichole,Successful easy with opportunity suddenly range page.,2,908cbdb2-9292-4200-babd-9ab422b9cf55,2026-01-21 11:37:38,Completed,Carrier Billing
2477897c-5e09-4499-8282-7fd32571537c,Morris Helper,Welcome to Morris Helper! This is the ultimate Tools solution. Oil enough stuff open professor national development.,Tools,7.1,2.3,True,0.0,,False,c5d368ee-97bd-4819-97df-8494ba0bdc98,Gary Hull,christineparrish@anderson.biz,Owen-Davis,3a7a42042e2ab2a2,v1,Sign serve east you water meeting.,2026-01-16,aanderson,Color need security bill. Maintain dinner first imagine.,1,,,,
0b33c9f2-147f-4faa-8a4a-c7ea6a2c0c0e,Lingua Reginald,Welcome to Lingua Reginald! This is the ultimate Education solution. Ahead wide would what good. Leave third accept discuss beautiful.,Education,8.4,1.8,False,40.06,USD,True,03cac53f-9208-4b72-88d0-ec77209d9866,Karen Harris,ericallen@paul-reilly.com,Holmes PLC,a10d4d226e2c1095,v2,Environmental care agree heart week.,2026-01-30,flemingemily,Fine enter reality. Grow series myself really action memory.,2,cdcdd747-1d00-429a-bd55-f51669c0fbaf,2026-02-22 16:07:25,Refunded,Google Pay
bf0db2ee-d445-458a-8edb-90982e5a41ef,Smart Notes,Welcome to Smart Notes! This is the ultimate Productivity solution. Whatever American certainly. Once wear newspaper do technology bit evening summer.,Productivity,2.9,1.9,True,0.0,,False,9085eb7a-20b5-486d-a8fa-9adf6e76003d,James Higgins,mcintoshamanda@hayes.biz,"Smith, Stewart and Lewis",c8948bd8c936c892,v4,Cut situation way board little instead.,2026-02-11,brianna91,Imagine action still young agency body about how. Century around difficult accept.,2,,,,
2f83fed9-fc50-4110-83e4-4d232a87e3a8,Davis Cash,Welcome to Davis Cash! This is the ultimate Finance solution. Compare employee foot skin.,Finance,5.6,3.1,True,0.0,,False,cdc47b59-cfdd-4b23-ae48-148bb45e7f22,Lisa Anderson,brandidelacruz@burns.com,"Valdez, Murphy and Castillo",c57170681ae92750,v2,Will put nice Congress within none.,2026-01-08,egonzalez,Top control party whose thousand. Plant believe prepare example better.,1,,,,
1760f5e5-8406-4e31-b8ad-72fac4508bd6,Ultra Task,Welcome to Ultra Task! This is the ultimate Productivity solution. Article up government loss outside raise management radio.,Productivity,7.7,4.1,False,33.47,USD,True,2ee0224f-6371-45ff-8a2b-284565c37f4f,Jeffrey Jackson,jessica50@richard.com,"Mcintyre, Richardson and Nichols",4c1fcc40463f6962,v4,Morning structure community painting character read.,2026-01-31,eric98,See truth return member. Produce listen or party.,5,2efceb89-f2e7-4b95-8af5-c9b7347e9588,2026-02-21 04:56:07,Failed,Google Pay
c8cf41e1-a205-410a-b9a4-874ed447abb4,Gold Stream,Welcome to Gold Stream! This is the ultimate Social solution. Girl have listen effect although family politics. Piece man measure staff increase oil amount.,Social,9.7,3.7,True,0.0,,True,e7d5b240-425e-4292-a5fb-26382d1c7bc3,Cynthia Powers,zimmermanamy@perez-wilson.com,"Sanders, Perkins and Foster",3528ea4dff18ccf2,v5,Whole serious series our agency.,2026-02-02,rmiller,College type hotel seat everybody along. Suffer interview statement add.,5,,,,
88bc6525-47e5-425b-b086-feb480571ed0,Ultra Eric,Welcome to Ultra Eric! This is the ultimate Productivity solution. Important staff some.,Productivity,10.1,4.2,True,0.0,,True,7f03e3f2-2127-4ad2-bd61-328e18919f95,Christopher Newman,rebecca18@johnston.net,"Burke, Calderon and Williams",3a4a44352dbd93ca,v4,Happy better rich character prove laugh generation.,2026-02-10,jacob70,Rich leave cell suffer attention. Trouble TV hot beat under expert.,5,,,,
f9188b84-d01a-4bca-a761-65bb5b30d523,Skill Course,Welcome to Skill Course! This is the ultimate Education solution. Check idea either movie. Accept director enter decide.,Education,5.9,4.7,False,3.0,USD,True,5656a7e1-b803-4cb2-a732-2d3fb7fa5ce6,Tina Gomez,elizabeth30@meyer.biz,Hunt Group,b2ba5f46fe0912a9,v1,Case fire heart month often imagine break.,2026-02-05,wwalker,Organization cultural cultural should. Interesting same threat coach already more.,4,62160f90-4d4c-45e0-84e1-28079fd4be31,2026-02-05 22:38:38,Completed,PayPal
f6e58487-d3a1-4360-b917-07f1217427b1,Study Sierra,Welcome to Study Sierra! This is the ultimate Education solution. Cultural PM society movement. Difference Democrat happen.,Education,6.4,4.6,True,0.0,,True,cc345c18-6b2c-40a8-8431-3b28ef3df504,Diana Flores,powellnicole@fry.biz,Ray and Sons,47fd9a0c34d50f96,v3,Modern over wife court.,2026-01-31,fclark,Kind let day alone rather. Reduce word beautiful reflect marriage model.,3,,,,
37b21c1b-4de5-44f1-b93f-48100e36b295,Daily Sandra,Welcome to Daily Sandra! This is the ultimate Productivity solution. Mind life itself. Amount agency reality face.,Productivity,1.7,4.6,False,43.41,USD,False,3ab5a891-ff8a-45be-9a56-bf6a200ec43e,Larry Escobar,reillydean@boyd.info,"Willis, Perry and Leach",5ae62e86d2bce614,v3,Ask training campaign side college.,2026-02-25,carl38,Yourself thought believe officer. Plan fish natural certain door no capital.,5,dd98d10e-253f-4d0f-a96b-2f133be4221c,2026-03-02 11:43:30,Completed,Carrier Billing
9ed125e5-78fd-4ecb-acd2-dba81dd84c34,Tax Coin,Welcome to Tax Coin! This is the ultimate Finance solution. Its glass wonder article best summer. Remember go every east box road cover.,Finance,3.3,3.5,False,30.44,USD,True,0f7d9c64-f750-487c-bc8f-8a8f1c643c7c,Kimberly Mathis,johnmelton@smith.info,Garcia-Hunt,d085e4ceeb5fdaa6,v2,Window many after weight.,2026-01-28,dwarner,"Other letter option.
White enter wrong national than possible entire. Body admit road space.",1,bc7bf817-e231-4b0b-98a6-f08c5a515863,2026-03-01 11:46:15,Completed,PayPal
c1d88f83-bb30-4886-9331-223f0b61bbe3,Mediumslateblue Expert,Welcome to Mediumslateblue Expert! This is the ultimate Tools solution. Difficult officer man responsibility result network. Hear idea give pull effort everything.,Tools,11.3,4.4,False,32.14,USD,False,eed5424f-6e53-4566-9986-ff70dc6d5a80,Jose Mitchell,christopher68@bryant.info,Ruiz-Zamora,c8b85b9acab2936f,v4,Source key phone for one box.,2026-02-26,dmercado,One theory bar house. Baby animal join. Degree successful morning girl structure serve.,5,c7aeed87-9f59-4653-a176-fa3efc0ef81f,2026-02-05 06:19:55,Completed,Google Pay
dc4cc423-1688-423a-8209-469be4900ee8,Wood Boost,Welcome to Wood Boost! This is the ultimate Tools solution. Under better crime computer image age major. Such power make year food.,Tools,5.2,1.4,True,0.0,,True,cafabcdb-d440-4323-8b83-6bf0acd933ac,Jenna Martin,pamela72@zimmerman.com,Maldonado-Vang,bbd8de8fea2312a3,v2,Lead tonight radio now green prevent capital.,2026-02-22,fullercindy,Remember certain deep matter certain build forward. Or see watch voice person.,2,,,,
978a423f-fce7-4358-bb3f-eb5cee4bfb33,Connect Post,Welcome to Connect Post! This is the ultimate Social solution. Street glass huge recently. Significant born guy ten one expert.,Social,8.5,2.2,False,44.83,USD,False,cf4183f7-a16b-424a-9f07-503077938b53,Jane Williams,kathleen54@carter-james.com,"Merritt, Park and Hernandez",81f51844c184e8e8,v5,Seek together own fight cold between always form.,2026-01-30,colecorey,Year race inside even walk lot across. Put answer reflect book on.,1,ee1041ed-2394-4263-9da3-e37dabef5a35,2026-01-23 08:21:09,Completed,PayPal
e02a9c03-4584-4487-9d50-06dc6d3d9075,Academy Tina,Welcome to Academy Tina! This is the ultimate Education solution. Heart anything just change city ahead. Throw data black whether almost continue.,Education,2.4,3.6,False,5.9,USD,True,b1d8a8ec-6ea9-4c26-a73b-8ff723e454de,Jessica Patterson,richard06@lewis.biz,Perez and Sons,e4faf4d8c2f59689,v5,Boy story activity event training.,2026-02-22,kedwards,Mother mouth consumer. Half low soldier region.,1,4256cd12-2fca-4280-9ade-1031ef4a6761,2026-01-16 19:33:23,Pending,PayPal
215c6d05-c7c3-4837-a917-aed4ac5a8853,Owens Hub,Welcome to Owens Hub! This is the ultimate Social solution. Likely control film everybody parent without goal. Soon film response experience require other.,Social,6.1,5.0,True,0.0,,True,403b5ea0-5d2f-44d6-9bae-984bb5dbb4d7,Samuel Pena,odixon@wright.org,"Frazier, Carroll and Phillips",7e317a9112ae0afd,v4,Available direction artist.,2026-01-20,kelleyjoseph,Expert technology this house. Also concern form medical. Science study audience.,3,,,,
05560fbb-8abd-4979-b904-bb0884a6285c,Friends Jose,Welcome to Friends Jose! This is the ultimate Social solution. As Mrs movie note.,Social,5.6,4.2,False,4.91,USD,True,5d21793a-0138-43f5-b329-f0af4a9dc0a1,Keith Hunt,anthony56@mendez-medina.com,Davis-Brown,4c7ed113de2927b5,v1,Lay bed affect report for next.,2026-03-07,sshaw,Case often treatment contain. Happy professor range order people among clear.,3,55c58937-d624-40d0-b91a-e2e6eb76efdd,2026-01-15 04:05:11,Completed,Carrier Billing
1d863c60-46e9-467d-9f52-1595e21cc464,Lightpink Pay,Welcome to Lightpink Pay! This is the ultimate Finance solution. Red energy cultural draw role. Speak economic move happy.,Finance,12.5,4.2,True,0.0,,False,052e3757-8a3c-4f92-8760-68f90e746653,Jason Robinson,holtbrent@arnold-stephens.com,Benson LLC,21ed5d1816004ca8,v3,Several where deal turn relate tell responsibility region.,2026-02-05,james59,Ten under poor pay artist ball own every.,3,,,,
89124f40-e91e-4efe-a4a6-9e691dd006b5,Foley Expert,Welcome to Foley Expert! This is the ultimate Tools solution. Night fight trial. No behavior bill throughout.,Tools,12.0,4.3,True,0.0,,False,aa064d79-c253-4055-ba84-5f7340acdf00,Amy Miller,xcook@sullivan-hayden.com,"Hudson, White and Brown",b1241acd8c3f09ae,v2,Lay rich big create.,2026-02-23,andrewbrandt,Reality down save institution floor pick.,1,,,,
f9c183fa-44e3-46d8-8fac-6c940ed5769d,Wheat Do,Welcome to Wheat Do! This is the ultimate Productivity solution. Thank two positive.,Productivity,10.6,3.9,False,15.62,USD,False,4d6fd020-7433-4f20-971d-12303402b076,Steven Dennis,kimwilcox@smith.net,Jones-Gardner,d0dab1e3a90634e9,v3,Must team hair.,2026-01-18,jeffrey09,I with your maybe mean. Forget clear none quickly class focus they well.,1,436880a7-ed4f-41fc-b5fd-0b113135b878,2026-03-14 21:38:01,Failed,Carrier Billing
a255798d-404c-4595-8330-50b6ce719403,Snap Me,Welcome to Snap Me! This is the ultimate Social solution. Kind bank set along affect miss.,Social,3.8,2.3,False,15.59,USD,True,65e8df20-d426-42ae-850b-345bbaa58806,Jennifer Rosales,zacharyburton@anderson-todd.org,"Anderson, Burns and Walton",5f5e7d62e7e0afab,v1,Ground win yourself section cost reason consider.,2026-02-19,kenneth45,Necessary weight travel resource type. Nothing bit agreement together large.,3,5d82af85-8b14-48ca-9b43-e774d0ed6571,2026-01-11 19:14:37,Pending,PayPal
9fb600ce-3436-491f-9504-959b8db63fd4,Quiz Amy,Welcome to Quiz Amy! This is the ultimate Education solution. Recognize foot head voice clearly reflect. Land through perhaps paper.,Education,6.1,1.0,True,0.0,,False,c9355060-7738-4826-b6c2-34e7de378d32,David Lee,kelsey03@lee.com,Martinez-Cobb,be282753ad3e8a25,v3,Energy part successful picture.,2026-03-13,gregoryclark,Former improve guy lay. This name also each popular toward clearly. Nor magazine dog board or.,4,,,,
b51f2422-e0ee-4ca4-9961-851c41db5181,Mega Saga,Welcome to Mega Saga! This is the ultimate Games solution. Point before culture theory senior.,Games,6.5,1.9,False,22.94,USD,True,11198c24-d717-42f8-b37a-a983b99978d4,Christina Andersen,jennyquinn@morris-ramirez.org,"Werner, Lambert and Flores",4de51305f4d7022d,v5,Hear situation watch company tonight goal.,2026-02-10,mmoreno,Stock college they simple not. Realize others include myself.,3,5a2f48e9-e3d7-4625-b77f-a6cc1c460d69,2026-02-27 13:36:47,Completed,Carrier Billing
729c4931-264d-49a5-9ed2-0919a2c25d1c,Gold Saver,Welcome to Gold Saver! This is the ultimate Finance solution. Lawyer always likely building rate could environmental.,Finance,5.9,4.5,False,20.64,USD,False,d0b17180-24d2-4849-a727-fe961638b3f7,Amber Miller,wsmith@rivera.com,Campbell-Roach,817ddfa8c26de09c,v4,Stage bad school car couple animal.,2026-02-07,hutchinsonalex,Past strategy quality chance factor. Tree make toward ago.,3,7a418476-9524-4d8b-9c9a-f6f57cb6a359,2026-02-11 14:03:43,Completed,Google Pay
e29c57e6-9319-4e2f-8651-7e204a9a2836,Tan Pro,Welcome to Tan Pro! This is the ultimate Tools solution. Chair though land find fire must seek catch.,Tools,7.4,1.0,True,0.0,,True,59318591-4732-420e-a37e-53a97e64abdb,Anne Kelley,jeffreynielsen@hoffman.com,Henderson PLC,aca535e304568ec6,v4,Special boy especially letter.,2026-01-17,cantrelldillon,Room particularly success. Within wonder prove remember. Environment work necessary.,3,,,,
cbf1455e-4536-44e7-8c6f-46aa4759526b,Steelblue Course,Welcome to Steelblue Course! This is the ultimate Education solution. Go born deep bed check door word.,Education,5.8,3.2,False,34.52,USD,False,62ebabcf-8f4d-4a4a-97af-59e8f07a433b,Joseph Dodson,bensonkimberly@johnson-kidd.org,"Vasquez, Grant and Daniel",c271818382c822d2,v2,Represent easy water wait spring order one modern.,2026-02-18,allenjennifer,Own last marriage memory data service. Mr nor attack memory.,1,45c0ed85-d659-450e-8eff-3a7d1e634886,2026-03-01 01:29:33,Pending,Google Pay
2f24b1a9-9ac3-48e7-ae7e-3f192fa34eaf,Friends Along,Welcome to Friends Along! This is the ultimate Social solution. Enter beat food mean almost assume. Interview charge team word challenge production move.,Social,6.6,4.3,True,0.0,,False,cd08a7e3-6584-4768-b04b-ff4482a89cfc,Stephen Diaz,nicolearmstrong@sanchez.info,Watkins Ltd,56ed9e968d1b5aee,v2,Someone minute once statement dog.,2026-02-13,medinasavannah,Want including tell.,5,,,,
1c4c2e6e-5cfc-4fa3-956b-45dde5e4d0a3,Epic Arena,Welcome to Epic Arena! This is the ultimate Games solution. Ground protect box more table.,Games,8.0,1.1,False,21.5,USD,False,00db94d3-db54-481a-84ed-6c1006693d05,Lynn Reed,brandy84@johnson.com,Fisher Inc,3a30af637abb1a39,v4,Break president other very kind structure.,2026-01-11,daniel36,Then rather break morning increase reach. Treatment parent nearly together theory less.,5,6fdd6eb9-7b3c-4b36-871f-a2eddd068360,2026-03-01 21:53:13,Refunded,Credit Card
80e9477e-b3b5-47f6-8882-c5597452b417,Darkturquoise Saver,Welcome to Darkturquoise Saver! This is the ultimate Finance solution. Large knowledge center to. Body structure health understand ready seem.,Finance,12.3,4.4,False,21.74,USD,False,e6485849-db46-4024-986c-7f1761000e7b,Mary Medina,megan29@bowen.com,Brennan PLC,88b36da2857f04fb,v3,Kid yard design indeed research.,2026-03-08,robertschristopher,Part career quality baby sign. Out action over simply anyone. Nature example ten enjoy.,2,f4aeffbd-df18-4a1a-9cc1-c545d43f6213,2026-03-10 15:14:32,Completed,PayPal
7c533cf6-2d16-411d-b928-c52ea7b05165,Master Jason,Welcome to Master Jason! This is the ultimate Tools solution. Nearly night song.,Tools,11.9,2.5,False,23.26,USD,False,7a316ecf-e8fa-499b-ade6-6ed27dd3edca,Lucas Oconnell,edward74@ward.com,Rivera-Love,1ec3503fe991d1d8,v2,Example production rise opportunity sign.,2026-01-01,juliedudley,Always herself your. Difference fill threat together. Decision rule card while cup say.,4,f10706a4-26ba-4302-872d-6cbf9fd4467c,2026-03-14 21:04:55,Completed,Credit Card
aad0260d-3d15-4892-8322-8ca7a4205617,Pixel William,Welcome to Pixel William! This is the ultimate Games solution. Help adult blue.,Games,1.8,2.1,False,6.51,USD,False,f1eecdcd-7245-4b82-9e11-004114ae1780,Michael Webster,amanda16@smith.org,"Willis, Schwartz and Hobbs",8c04287cc60a6162,v4,Pick Congress wait thousand hot.,2026-01-03,sarahconrad,Station finally sister before.,4,1dfa2bbf-ffbf-4788-b067-f3aab52c4831,2026-01-13 20:37:41,Completed,Google Pay
87ae2f0b-8a3b-4652-9885-3a3c1ef4bbe0,Focus Class,Welcome to Focus Class! This is the ultimate Productivity solution. Through remain old like. Cut professional fine her one different rule.,Productivity,7.4,5.0,True,0.0,,False,21a544fb-ec98-4295-ba4b-fc6fe15c79de,Caitlyn Elliott,teresablankenship@kane.org,"Glover, Travis and Spencer",db6ab40b55a00bdc,v3,Include sell way.,2026-02-22,jross,Forget guess book whether parent state author. Dark keep the bag. Ago with home yard.,1,,,,
30387db5-cfcf-44cd-88d0-93d72f9d3f45,Battery Certain,Welcome to Battery Certain! This is the ultimate Tools solution. Agency item front your second. Seven young report stay need deal west sister.,Tools,11.5,4.6,True,0.0,,False,74eba180-6d62-4f1d-840b-0df511fc92cf,Haley Singh,vmitchell@sloan-hall.com,Carter-Rivera,32ff607d392ad7f2,v5,Tough themselves relate decade seven argue.,2026-01-21,whitneylisa,Quality however group majority. Responsibility write rock performance buy record.,5,,,,
d8142eea-55f8-4c38-9e03-91d6eef77fca,Fuchsia Manager,Welcome to Fuchsia Manager! This is the ultimate Productivity solution. Itself expert commercial deep usually save teacher.,Productivity,8.8,4.5,True,0.0,,False,29995c29-3e3e-435c-a831-4976e95e1600,Christopher Lewis,rwhite@cruz.org,"Sandoval, Patterson and Ochoa",a1f9aca094a10d91,v2,Effort look parent light early its father.,2026-02-01,johnmorris,"Bank personal member choice factor short clearly.
Avoid red as drug.",4,,,,
eb0937bd-2c66-4c20-856f-04efed26e83c,Davis Organizer,Welcome to Davis Organizer! This is the ultimate Productivity solution. Red than somebody nation top material.,Productivity,8.4,4.0,True,0.0,,True,f84792cc-07c8-4c3c-9f47-455b15420b40,Ruben Allen,leedavid@chambers.net,"Thompson, Gallagher and Drake",3588e1edc1321838,v4,Go offer example store.,2026-02-17,qortega,Decide development despite model plan. Behind type last happen song.,1,,,,
7311ede9-c4b7-476a-b995-ff1d3cb7d565,Study Course,Welcome to Study Course! This is the ultimate Education solution. Tv Republican lead the society road.,Education,2.5,3.5,True,0.0,,True,f5aa22b2-6dba-4a21-a5b6-a95a3f9bf081,Justin Bailey,hughesdavid@glenn.biz,Weiss Group,6839c1f08165cba2,v4,Away level concern performance participant.,2026-01-29,jenniferflores,Note weight simple federal product view say so. Must generation born ready realize threat close.,1,,,,
20334f73-820d-40b5-a669-92dec06141c2,Thistle Hero,Welcome to Thistle Hero! This is the ultimate Games solution. Exactly film recent fine.,Games,1.5,2.5,False,21.43,USD,False,fb2e993d-1e51-4d45-b8a2-8fa9f417c249,Jesse Robinson,kchandler@higgins.org,Burton Group,c7b2b2c6e77ffa73,v1,Message decision white school PM.,2026-01-30,bwallace,"Focus finish PM reason.
Rise source factor course. Free power camera.",4,08379ad8-2a4a-40e1-87b6-a83f1548dc7c,2026-01-03 22:09:35,Refunded,Google Pay
304c50d2-7602-4de2-bc3a-b4f12fc010d6,Snap Own,Welcome to Snap Own! This is the ultimate Social solution. Those total crime east nor manager.,Social,12.3,1.8,True,0.0,,True,712bb0d7-33f5-4706-85a1-80ae61fe8354,Kathryn Dominguez,morenorachel@williams.net,Malone LLC,156ef904489b110b,v1,Bad room dinner foreign by.,2026-01-21,caleb22,Old evidence page do tree everybody approach. Remain also wind entire understand.,2,,,,
9089ecc7-e970-4825-909f-c6c04de92c82,Lingua Color,Welcome to Lingua Color! This is the ultimate Education solution. Down some wish important future resource fly.,Education,3.0,3.6,True,0.0,,True,b27f1b5c-8886-4c47-b890-87543a93cf87,Tanya Carter,perrywang@sanchez-wheeler.net,Sanchez-Anderson,a451f172ef99271a,v1,Dinner better present just way treatment bad.,2026-01-08,brianharris,Body black worker mother pressure carry increase. Nearly kid one military throw a.,4,,,,
2dcbb81c-5224-4c88-9353-f997101b00bb,Pittman Boost,Welcome to Pittman Boost! This is the ultimate Tools solution. Production mother general indeed.,Tools,5.5,4.8,False,3.14,USD,False,add2207f-ac8b-46ce-ad47-7c39f6fe52d6,Nathan Jackson,christianhess@anderson.net,"Owens, Rogers and Simpson",5b732e682491ff85,v4,End hear outside TV medical impact.,2026-02-11,jared16,Real sport try particular wonder indicate. Experience parent wall edge while nothing.,4,1c29432b-d299-4a63-b608-8adbd9b65a02,2026-02-24 20:11:23,Refunded,Google Pay
addafa21-3ecd-472f-83a3-0b6482932e2c,Simple Do,Welcome to Simple Do! This is the ultimate Productivity solution. President environmental thought author power deep. Crime rather peace.,Productivity,6.7,2.3,False,30.37,USD,False,f3093b00-c542-45a1-a444-f8c04efa8961,Nicholas James,lisasolis@smith.com,Tate LLC,b37e7421a5493c3a,v5,Arrive animal beyond computer especially coach.,2026-02-06,stephaniemorales,Weight I material commercial. None apply research do.,3,f6c17939-d691-4498-a28f-1412487b9b1f,2026-01-21 16:20:31,Refunded,PayPal
2562a247-250d-4329-a56c-3070588f2e8e,Word Alyssa,Welcome to Word Alyssa! This is the ultimate Education solution. Magazine wind my whose.,Education,7.2,4.6,False,24.55,USD,False,6cc91ac1-3e88-43f4-a372-7fc4dd3fcf55,David Miller,jackcastillo@arnold.com,Flynn LLC,b6a6a8df98b70a1e,v3,Each relate bring white west success.,2026-01-12,stephaniehernandez,Money statement look adult class consumer. Popular miss necessary production pull response.,3,f51d9800-c13b-406d-9559-825ab6d7024f,2026-03-01 05:31:16,Refunded,Carrier Billing
fed6c0e5-d9a8-4a7c-a95a-62c5800bf7d7,Spencer Language,Welcome to Spencer Language! This is the ultimate Education solution. Piece image edge for task someone Mr behavior. Save travel money approach clearly.,Education,10.3,2.2,True,0.0,,False,d572550c-628c-43ce-841f-00def1146d66,Shane Russell,singletonmatthew@hunt.biz,"Jennings, Lewis and Freeman",3cb8d4b673beec42,v1,Paper grow marriage book.,2026-01-10,nicoleyoung,Check often hotel today education between. Focus team direction discussion.,5,,,,
2b84830d-2b4f-4171-b771-a3c6f8b88446,Silva Quest,Welcome to Silva Quest! This is the ultimate Games solution. Common knowledge she soon night he.,Games,8.2,3.8,False,4.83,USD,True,0f7336d4-ddd4-4333-a03f-7c54459c58ee,Kayla Malone,cmejia@miller.com,"Duncan, Rodgers and Powell",27ff1f8dc0f86047,v4,Glass hit care reason.,2026-03-08,moratiffany,Its generation public down field. Property civil media attorney answer rich matter.,4,3f5106fb-0cee-4404-bbdd-e3a5777f4d40,2026-02-08 08:54:55,Completed,Carrier Billing
11391f8f-0ea1-4c1f-bcec-289ce5b88d96,Gold Robert,Welcome to Gold Robert! This is the ultimate Finance solution. Audience yet full then public approach stock lay.,Finance,12.3,4.3,True,0.0,,True,f3456539-cd0c-4964-84b3-2006f7694022,Sandra Lindsey,xbrown@reed-kirby.com,"Duran, Krueger and Cisneros",eef7738c6b8cdd4c,v4,Remember item discover ten.,2026-01-23,cjohnson,Science particularly control instead defense current cut. Suggest car continue.,2,,,,
