app_id,title,category,current_version,avg_rating,is_free,price,currency,contains_ads,dev_id,dev_name,dev_email,company_name,dev_key,version_tag,release_notes,upload_date,review_author,review_comment,review_stars
46e2bb27-5355-4a62-86bd-afb9dd772a8c,Customer-focused cohesive definition,Productivity,3.8,4.9,False,4.32,USD,False,e2485234-2630-4b97-b125-91aa1770c6aa,Kelly Jackson,wbray@hebert.com,Rodriguez Ltd,e31880905c025bdf,v3,Old among total exist name staff around.,2026-02-03,jacksondawn,Over almost with future information. Beyond food around.,4
6dbd0149-d688-4734-b7c8-64149d5c9eb2,Expanded bottom-line hierarchy,Tools,6.8,2.2,False,19.36,USD,False,e9529bfc-3afb-4669-bddc-fb9ab116ed1b,Ruben Cameron,gregory01@buckley.com,Salinas-Black,1768dc9d9719f396,v1,Increase thousand hear option space memory.,2026-01-20,roysara,Admit seem my admit against charge or form. Compare figure door offer child media position people.,3
c9dc0706-cd74-4c03-a1cf-5b62e3abf0b8,Open-architected mission-critical matrices,Education,12.8,4.5,False,42.99,USD,False,b81c0527-1366-4df9-9f2a-40a3f2851e85,Timothy Pierce,kellysmith@guerrero.biz,Gonzalez Inc,878314fd4cfd0707,v5,Do manage thousand majority another not society.,2026-01-07,annaboyle,Understand miss need pressure. Tend sort bank style.,5
df306e74-13a1-4861-9834-178cb8cd8b4e,Cross-group multi-state website,Tools,11.9,2.5,False,41.73,USD,True,03312d1e-ba5e-49c8-8690-996b72f7d21b,David Kelly,nmiller@brady.com,Potter-Warren,3e9b754b79d4fe29,v3,Large range catch weight few.,2026-02-25,kimberlyclarke,Statement win agent. American guy color single particular production growth.,2
ccbd4fdd-805b-41d0-a5ca-dc746a417aca,Right-sized static archive,Games,4.9,2.1,False,46.25,USD,False,981983d3-080e-4bae-98e3-1532b3da9ead,Peter Nelson,omarsh@reyes.com,Olson and Sons,01aef100124904a0,v1,Prepare respond such simple movie something fund.,2026-02-11,howard94,Peace possible field. Child send public six you option so.,1
49ab0c70-b1cb-45d9-96b3-f190cf4639ce,Customizable solution-oriented success,Finance,2.7,4.4,True,0.0,,False,629b5909-ecc3-46ab-95d5-f6cc175cfab9,Michael Romero,patrickcox@valencia-miller.com,"Williams, Thomas and Lamb",45f6288d46a1bf89,v5,Father kitchen big join.,2026-01-17,hmorgan,Buy control much east strong. Material in own air media.,3
f8bbe6b3-7e14-445f-9845-74d3e66d3d3f,Reverse-engineered fresh-thinking portal,Education,2.3,2.9,True,0.0,,False,adba66bc-81ac-4029-8550-0927f359f000,Mary Simpson,donnamurphy@burke-santiago.net,Robertson LLC,0c4c4ba91f0c80e3,v1,Poor his head officer vote short sound any.,2026-02-15,kathryn75,Owner foreign value successful send. Discussion baby method.,4
2ca51000-4524-4d13-b489-28ead417a510,Enterprise-wide explicit application,Finance,2.3,2.6,False,3.88,USD,False,827c2a5b-3ed8-49d3-a8a6-cef8818821ac,Rhonda Roberson,lori32@pineda-daniels.org,"Jones, Kelly and Morrison",b617405dfd2a5c0f,v1,Action whose me nearly attention exist must remember.,2026-01-24,davidnash,Make significant open central. Pretty without town experience. Form from dog even civil.,5
0767ada9-111e-4bdf-adcf-d8977bb54200,Front-line impactful website,Education,9.2,1.2,False,6.02,USD,False,fb934a80-ce88-46a5-a0be-ebcc0cf4e38d,Jessica Wiley,elliottrobin@lopez.com,Duncan-Bradley,5a5862f88e868aaf,v3,Stand back no day.,2026-03-01,qward,Radio prevent management send sister song. Notice even important size receive growth back.,1
3854325d-30ef-43fb-9a27-be9d44e27f25,Reduced encompassing projection,Social,7.5,3.8,False,40.32,USD,False,8e4d6eae-232b-465d-afa4-e06745d6f7d5,Samuel Farmer,lauriesutton@wilson.com,Pearson-Casey,4a3b28c9b3a71270,v1,Throw difference discover rock forward every.,2026-01-31,linda10,Structure language happen. Strategy oil degree beat sea bar.,3
4525dea6-a238-43ab-b415-cf9b6084d3b1,Ergonomic fault-tolerant capability,Finance,12.1,4.5,False,14.83,USD,True,5cf7e480-d902-44b0-8c7e-e32e79ba6c4e,Ashley Romero,jonathan05@bennett.org,Jimenez Ltd,243e4d5aeecf16a3,v4,Employee have suffer coach.,2026-02-04,hsandoval,Entire painting red tough sea discussion. Hit cover boy fight. We nice exactly whose month.,3
52f79e1b-977a-42a6-95c5-3578c3f08898,Self-enabling zero tolerance project,Games,4.1,1.5,False,22.3,USD,True,aed76e57-db58-4619-a0b2-8f151d00c097,Marcus Anderson,john62@drake-soto.com,"Ramos, Robbins and Stewart",33f2d0f4cf46bc2a,v1,Across already side individual song son international wonder.,2026-01-03,kenneth80,Meeting purpose need expect head citizen. Magazine than there join debate laugh growth.,2
50b21df0-e3a1-4e18-adc5-cff756e268a7,User-friendly multimedia database,Tools,5.4,4.8,False,6.6,USD,True,de62e172-9ad1-48b6-83f3-27f8ff57d3e5,Stephanie Garcia,whenderson@hancock-reynolds.org,Henry and Sons,74e5f462157c5bfb,v2,Take bag challenge.,2026-01-02,snyderfranklin,Us seat get pay exist wear than. Time treat spend develop determine name gas.,4
705878f3-d7cf-4985-9f64-42cfbb32218f,Profit-focused scalable extranet,Productivity,4.6,4.3,False,36.51,USD,False,b7f910bb-d159-4f80-ab49-8703360a8aa3,Antonio Hernandez,hlopez@morrow.info,Black and Sons,0382b1528e2bb7d8,v1,Goal poor candidate.,2026-02-01,michelle01,Both event claim. Room accept result realize authority treat. Matter expert paper thousand top bar.,4
d0781df2-91a1-4f68-817d-29e181c458d3,Cloned multi-state function,Productivity,2.6,4.8,False,1.47,USD,False,893bf4a9-566a-4c3b-a82a-3b2c23f4357e,Michael Kirby,brandonbrooks@stuart.com,"Chaney, Chavez and Sherman",bc84e8a0ec21458d,v2,Between agree food yeah.,2026-02-16,tammy18,Produce general system heart discover. Our goal into benefit physical. Defense may yes feel.,3
95a278c9-1ddd-4ff2-bfb8-66e67d951660,Persistent executive groupware,Productivity,8.3,1.8,True,0.0,,False,6334042c-be9e-414e-82dd-ee30c8f2df7e,Karen Roman,andersoncheryl@guerrero.net,Brown-Garrett,e144ff23643f1dca,v3,Suggest base suffer mission form table.,2026-01-04,davisvincent,Paper with pretty ask child visit. Choose increase over. Eye thing scientist imagine.,1
1eb3e2b5-b29a-4f1a-add7-fcd9ae93dc13,Right-sized reciprocal artificial intelligence,Productivity,10.0,1.9,True,0.0,,True,38f47675-12c4-40cb-bafc-2fd531c58102,Lisa Downs,deborah61@davis.com,Burns-King,a6fcc7aec5bf7878,v3,Thus response stay listen building.,2026-02-12,wchang,Region where include manager not others grow. Want scene last guy. Recent yes there.,5
4dc4f569-87b9-4ecc-ac3b-ce911df11986,Quality-focused motivating migration,Education,2.4,4.2,True,0.0,,False,536c0f1d-2281-4b6a-a9d5-1de1908799a8,Andre Hall,howardsherry@charles-gillespie.com,Burns-Carey,1cdbbfb49ff15a40,v3,Before bit south do century power.,2026-02-28,ujohnson,Security time ok north begin. Service hair sea wind exactly.,3
0fae55d4-386b-40e3-9966-1a62d71f9a50,Open-architected secondary moderator,Tools,12.2,3.7,True,0.0,,False,c42e71f9-d5b2-43fc-bc46-ae88b359e9e8,Jason Massey,vramsey@welch.biz,Warner-Mcdaniel,8641c2d10894f39a,v5,Possible nature management keep lead quality enter.,2026-02-22,brownnicole,Method beat subject. Read social major. Choose as election development nice thousand probably.,4
cc950a34-3b44-4089-b6cf-4afc14369c3f,Open-architected user-facing collaboration,Education,4.1,1.0,True,0.0,,False,793e9f17-b09a-40a3-bb19-7387ae411f3e,Jeffrey Garcia,jenkinschris@foster.biz,"Lloyd, Taylor and Cameron",3fb578a21526eeea,v1,Foreign air allow produce.,2026-01-18,landryjoshua,Store phone program within together. Challenge cause despite ten.,3
d948b881-43c5-43a6-a7c2-230c7ad295f8,Team-oriented 3rdgeneration website,Social,9.4,2.2,False,13.21,USD,False,e9e5279f-dc7c-486d-a0b8-80477cac9b1a,Heather Jensen,elizabeth24@brown-patterson.com,"Montes, Bowman and Hall",7dbc3099e23a65ba,v2,Far compare television together safe yeah window.,2026-02-08,jayjohnson,Half somebody world establish seem. Look wind major yet. Tend rather strategy suffer among this.,2
497549a0-7a14-4232-a7d7-d77a7b63c8a3,Team-oriented needs-based neural-net,Education,5.1,3.8,True,0.0,,True,4c5ce854-728f-4cc5-a819-44bb10f0ef50,Christina Romero,jerryreyes@garcia.biz,Howard PLC,ef7b17351aeeaeb1,v5,Soon kind moment address.,2026-01-24,zmclaughlin,Rock she available blood travel affect again. Bag move experience simply college report last.,1
2e1b6f36-2247-4eb7-9db7-2f905c15cd62,Quality-focused systematic benchmark,Productivity,2.8,4.1,False,37.22,USD,True,325fc9d9-ed4d-4de2-a8d2-5810f0cd784e,Ann Hoover,david46@smith-ruiz.com,"Simpson, Nelson and Gallagher",520ae2edb2a4f195,v2,Tell each three.,2026-02-06,megan84,Certain half simple now system. Catch arm small relationship detail know.,3
7829b56a-34ec-4900-adf6-42ed1ae726c6,Ergonomic scalable leverage,Productivity,9.8,1.7,True,0.0,,True,25a01a09-1538-4213-87d0-fe46b85f9953,Dylan Hernandez DDS,goneill@turner-hernandez.com,Singh Group,759912b867f1f5bd,v4,Approach color give help how section.,2026-02-26,yhill,Writer people these way third manage. Professional finally style goal culture listen apply dream.,2
bf2d4472-1207-4701-ba41-ba11661a9833,Optimized didactic function,Finance,7.7,1.5,False,8.8,USD,True,a919ecd3-694f-4e28-aed6-7920f61a88d5,Alicia Stewart,npayne@thompson.com,"Warren, Jones and Faulkner",8e57bcedf9ccbd31,v3,Be see account talk threat year available.,2026-02-25,fordkaren,Mrs although all around structure. Possible follow officer turn change.,1
f37fbb97-20c9-49be-a8f4-e1306357b53b,Managed zero administration superstructure,Education,5.4,4.0,False,17.15,USD,False,c2d2c572-2536-49e5-8cc4-d8be2d027bed,Gerald Smith,joseph22@weaver-jackson.info,Campbell-Hawkins,227ee2f0a5d082ee,v4,Democratic address media through still foreign.,2026-01-06,nunezmichael,Call kind stuff society huge fly. Fear raise worry. Impact lay responsibility candidate.,1
bc4abc4f-c732-4bf0-8139-cf888fbc310b,Face-to-face explicit circuit,Tools,11.1,1.3,False,2.62,USD,True,9c3793fd-94b0-433a-addd-6e853be5dce2,Mrs. Danielle Chavez,jessicamccarthy@cochran.com,"Walker, Cabrera and Morrison",f573691051cf6956,v5,Party one and.,2026-02-18,amanda13,Push hope claim technology prepare even share. Foreign challenge network fast student everybody.,4
e74e8e71-8069-4634-8a13-d43c15257f8d,Intuitive exuding database,Tools,8.6,3.7,True,0.0,,True,692d02d5-d3ed-40c1-9c51-3d8c00c78a43,Christopher Woods,watkinspatrick@smith-warren.com,Haynes PLC,09ecef1190a0a025,v3,Able recent sport bring explain health must into.,2026-01-14,alyssa92,Best deep serve. Teach whole recently.,4
4dca0e73-8ac5-4359-b172-1f768a64f505,Decentralized 6thgeneration extranet,Productivity,10.2,4.9,True,0.0,,False,503cfa87-0251-4cc9-8b5b-e45242ca4a38,Jason Erickson,stevenjimenez@santana.com,Cruz Inc,7b0f1881018526ee,v5,My among should party car else fact.,2026-02-25,qwilliams,Control sister make water. Risk green sister health. Inside director grow alone lead there science.,4
1b944dc4-0b7e-4152-8003-6f4de92cb1d0,Re-contextualized solution-oriented toolset,Finance,12.4,3.2,True,0.0,,True,d6725cda-2ac7-4abc-9500-2a3a344f6b1f,Monica Webster,brianreese@bryant.com,Smith-Roberts,a93ddc237e193600,v4,Impact memory board we I.,2026-02-24,stephaniesmith,Control with deep party tend college. Such although decide.,4
5c24861d-1f20-499c-ad3a-dbf38f682a1c,Automated radical installation,Social,6.3,1.8,True,0.0,,False,97009b05-9f23-4e2f-8e05-0163258cdcd0,Andrew Sanchez,njohnson@jones.biz,Davis LLC,0855c2d058abf96e,v1,Day item thank before large.,2026-02-22,joshuaharris,Cultural choice miss nice cup. Degree determine often.,5
66a3cf2c-8d58-4939-bf48-a5aab19d440c,Synchronized background algorithm,Education,1.7,4.2,False,31.3,USD,True,76dd05c5-06bf-4e37-8295-e46818b115e3,Stephen Dean,luismassey@mitchell.com,Thompson PLC,5f8ff4124d795bc5,v3,Method happy huge hundred produce because truth.,2026-03-03,robertberry,Science catch threat change finally. Tax find rather similar.,2
8767d8b1-1143-41bb-8d67-e4073345113f,Persevering client-driven paradigm,Social,9.8,3.2,True,0.0,,True,360ed037-895f-4094-ae3b-40cbd2328be7,Ernest Duarte,christophergordon@kemp-roberts.com,"Camacho, Morton and Willis",a76fa2f9523014da,v4,Wonder work part real.,2026-02-06,bakerdavid,"Term former magazine image scientist evening.
Yes front suffer. Year player easy.",3
b501bc32-e9f6-475f-a019-af24ca44d280,Versatile human-resource middleware,Tools,4.2,4.5,False,42.38,USD,False,54294450-ead5-4fb2-8121-62129335121c,Jaclyn Davis,james94@durham.com,"Mason, Wells and Stevens",872dfab06f810da2,v5,Ten ten foot compare many.,2026-02-19,monica58,Place reveal design business station family. Course movie quality couple.,4
18337e9a-1b26-4c5e-830c-992ab847cf17,Digitized empowering Graphical User Interface,Games,5.9,3.3,True,0.0,,False,ffd52820-c5ad-4507-83ff-64cf7a618e21,Randy Austin,morrissherri@morales-yang.com,"Lee, Jones and Hampton",48530d52b02c124c,v3,Tough resource pretty six behind never most.,2026-01-20,alexander18,Fast contain Mr again during film. Direction care security author spend day cell.,5
b62e04ef-2aa6-43da-a156-6b0ec0755b77,Progressive user-facing concept,Productivity,3.7,3.7,False,3.12,USD,True,b9e730f3-159f-42df-94d0-897348f3fda4,Keith Gardner,garciajamie@hays.com,Montoya-Montes,8e32b0bb8a2cb6f1,v2,Who woman community.,2026-03-05,kroberts,Peace cause action. Side wrong close baby but explain two.,3
122f7135-f577-4246-8c05-189e0aba3690,Operative upward-trending firmware,Productivity,4.8,4.7,True,0.0,,True,d07d3c40-5602-4c04-9c6b-5b630cbfc8dd,Jonathan Cook,danamorris@gutierrez.com,Yang-Lewis,8b5eba689f282574,v3,Rate environmental lose.,2026-01-16,nancy42,Ready poor give hard trip.,2
77e277a4-5b92-495f-84a7-ea724be959e3,Customizable hybrid hub,Social,12.7,4.2,True,0.0,,True,902054c3-f6b6-4af9-a22c-9668100d4480,Karen Shea,seth33@campbell-long.com,"Haney, Rogers and Donovan",15b53ec8641fb0e8,v5,Miss per find program ask over culture certain.,2026-01-28,stewartdenise,Level discuss organization daughter one experience economic.,3
233aaf33-0feb-496f-a60e-5e6adb3e6f9d,Proactive content-based workforce,Tools,7.7,3.8,True,0.0,,False,ba899411-b5c6-49c8-8e25-20d911987fbe,William Reynolds PhD,robert70@jenkins.com,"Lopez, Zhang and Cole",f9d793809b3d1f94,v5,Tax group big law analysis trade.,2026-02-17,iholmes,Note should begin argue world indeed arm guess.,2
a669fb3c-36dc-4512-a64c-3700510545e8,Profound content-based throughput,Social,12.1,3.7,True,0.0,,False,255ffd9c-fb57-4c4c-bebf-4b498ee9420f,Danielle Chaney,fthomas@oconnor.biz,Brown-Anderson,4c6e77eec2c6a275,v2,Single security something leader price fish white professor.,2026-03-05,norrispeter,Economy ball people color home really tough. Air season trade hand face. Check media might this.,1
638498f6-c913-4b39-bddb-b593481bedde,Profound fault-tolerant architecture,Tools,1.8,3.7,False,42.9,USD,True,56b4da84-ffa9-4c3c-bfa4-4575564525ff,Phillip Obrien,zwilson@butler-garcia.com,Watson-Jackson,0c13c716504f2417,v5,Father issue lawyer program.,2026-01-24,anthony97,Pull go region image agency. Exactly issue four.,1
f4371fca-fd26-41af-897d-7693661c874a,Phased interactive definition,Social,8.9,3.0,True,0.0,,True,787dc3b6-fef6-474a-a86b-49f639c81ade,Amanda Fitzgerald,monicawang@andrews.biz,"French, Miller and Bender",9d4afdb22dc39da2,v2,Line common draw visit through serve.,2026-02-07,brownwhitney,"Plant including who rock black pressure. Red dream under choice.
Affect improve feel last item.",2
dc7a1571-8289-4b47-bfaa-8c8a6339157c,Optimized homogeneous hierarchy,Productivity,1.4,3.7,True,0.0,,False,be03a2b1-0834-4959-99a3-7efb8448ec8a,Lisa Peters,fieldscrystal@cook.biz,Ramirez-Brooks,498194d61af8deb4,v3,Room production reduce knowledge environment.,2026-03-02,rodrigueztravis,"Herself last sell tax.
Politics pattern kind accept. Age account hair according.",5
ff5ffa53-2e18-476a-915e-f6d12ba4e7fd,Optimized scalable infrastructure,Tools,7.6,4.3,True,0.0,,True,296493fa-102e-481c-9445-b570ab54a6a8,Lori Wilson,wilsonwendy@hartman-stanley.com,Landry Ltd,b7b02699e0b32aa9,v2,Different director avoid take nature my very themselves.,2026-01-13,michael31,News degree grow process hour. Involve art wrong many people.,2
82ae36fb-8487-493c-bb3b-bdab7baa898d,Distributed logistical attitude,Productivity,11.5,2.0,True,0.0,,False,8299b392-be50-4619-9929-c787a5e8c243,Joseph Cook,stacy34@pratt.biz,Gilbert Inc,358e0c86ab22e9a7,v5,Hold buy admit remain sense.,2026-02-06,brucemurphy,Prepare realize apply its toward score. Memory determine degree prove.,3
15ad934d-0439-47c1-94a0-a19dd61e9053,Advanced maximized strategy,Productivity,7.1,5.0,False,32.71,USD,True,3c03c507-82ce-4477-8c02-ffa115dea54c,Katherine Williams,carpenterholly@stephens-brown.org,"Burgess, Brown and Miller",0f9dbf859639cc4a,v4,Foreign argue reason pass none.,2026-02-27,hannasarah,Customer wear wear citizen myself whose visit hair. Rest social control.,3
88f97631-dc2b-4312-b248-913eb88ac39e,Assimilated didactic customer loyalty,Education,8.3,2.6,True,0.0,,False,9b5e78ce-c351-48f1-bb13-ca5d6b764ada,Brandi Dunlap,coleelizabeth@gordon-ellis.com,"Campos, Marks and Cooper",eae01519e95c316f,v5,Believe cultural consumer middle during southern role.,2026-02-08,velazquezjennifer,Spend glass join station social. Why itself grow key dinner PM rise.,1
5767eb47-e41f-42d6-b999-1322382b8091,Organized bottom-line strategy,Productivity,10.7,2.4,True,0.0,,False,5215e948-92a0-4e12-97ea-e9637526c023,Jacob Wilson,jbryan@stevens.net,"Brown, Ayala and Hall",15644dd8aa587bc8,v1,Happy there own box music.,2026-01-27,hhernandez,Product if or someone. Particularly letter group score. Tv major collection see great.,5
67ed5cf0-5d94-4781-a35f-b06d55277a5a,Reactive mission-critical installation,Finance,4.9,2.5,False,7.84,USD,True,8c18bb83-3e8c-4509-92c8-152c689cad57,Sean Lopez,sharon87@taylor-farley.biz,"Weber, Weiss and Graham",f1710bb7c2ab1ede,v1,Example down set.,2026-02-11,clarkkendra,Former painting sister this. Claim station weight national.,4
42252a4a-77c2-4f5b-b87c-6ffb8d65b501,Object-based discrete Graphical User Interface,Social,7.2,4.8,False,39.69,USD,False,7bd6f680-c6cf-4335-873a-5595bde64237,Kevin Boyd,ronnieerickson@allen.com,"Hill, Underwood and Reyes",9f4090f25274a1ef,v3,Mrs thus tough employee.,2026-01-05,brian47,Term test myself serious time. Word lead onto system best knowledge. Yeah song determine question.,5
66e588ea-b344-46ba-9252-c4f4ac595d3b,Face-to-face systematic instruction set,Finance,8.1,4.9,True,0.0,,True,389cbc74-a742-4dc8-92f6-10c311809920,Katherine Reed,jessica67@fernandez-tate.com,Hicks LLC,2d2cddbe68d5437e,v3,Former green executive focus determine present.,2026-01-01,tim53,Act performance military bill.,5
589e1052-be04-41e1-abde-80056c52a956,Expanded client-server algorithm,Games,8.4,3.0,False,10.48,USD,True,b6206408-62b2-49de-9a8a-e0d688e5c5f5,Ashley Mendez,rachelsnyder@newton.com,Harrison PLC,69a5fb88f1f7a8a0,v2,Explain professional natural course manage others.,2026-01-18,pestrada,Blue spend figure process floor.,3
d6f18ec2-4c27-4845-ae62-558938049906,Re-contextualized demand-driven benchmark,Finance,12.4,1.2,True,0.0,,True,4efcc77a-eb61-4848-8cfd-b4565f3c8903,Kimberly James,avilla@harper.com,Mata-Davis,0fa2b3ded4c6e2a1,v1,But wrong source central.,2026-02-03,kennedyjustin,Happen bed various these wonder relate. Everybody some computer long.,5
9bb7fe28-65c1-4f01-85f7-82f084b0471c,Reverse-engineered empowering hardware,Games,8.6,1.6,False,5.98,USD,False,545c9799-55cd-4558-9c81-ffc46ccadf39,Alejandro Hughes,swalsh@parker.info,"Pearson, Dickerson and Jenkins",3d36a01ad0abb3e2,v5,Technology relationship identify us.,2026-02-15,jeff55,Sort benefit job high since. Hold theory hold allow interest. Continue seven front both expect.,4
7a61da8e-5654-4d03-901b-bec31958cfb6,Seamless discrete approach,Productivity,2.5,1.8,False,26.34,USD,True,75c73dbe-b7b1-4003-bab7-a380b0be6066,James Chapman,jennifer57@powers.info,"Middleton, Gomez and Zamora",9be8dc0a1a8de5a4,v3,Will record avoid middle million decision audience.,2026-01-26,vanessagardner,Someone ask wife deal whom.,2
ea5799cb-e3ab-43c5-ad28-b9e24624333c,Configurable eco-centric project,Education,3.0,2.7,False,36.07,USD,False,1a0e9a40-0b2e-4226-8762-5f133be5a6c9,Terry Lee,dbrown@nichols-clark.com,Hahn Group,925087dd7cec63d8,v1,Ahead toward phone concern.,2026-01-01,danielle41,Catch let possible simply.,5
e80aad1a-747a-4b4e-8b18-5c7a6e6ea8b5,Automated contextually-based firmware,Productivity,12.8,3.7,False,12.06,USD,False,8ac6ccae-4457-4979-be49-4862dd01c4f3,Nancy Avery,ktucker@hartman.com,Montoya-Wall,a463835640cd3d79,v3,Might main about surface throughout yard sell.,2026-02-01,mmccall,Financial high store meet mission across list. Garden set wall source.,2
865fecca-c0fb-48f7-a4c1-84e696d006ab,Polarized encompassing access,Tools,1.5,4.3,False,19.26,USD,False,74733988-3aef-4888-884e-f1370a1ec65e,Jamie Campbell,dcochran@powell.com,Davis LLC,32a67858e9a359cf,v4,Service night two blood cold marriage by per.,2026-01-11,qreilly,Staff participant change but. Above team take attention.,2
61df8f62-6918-4554-a79c-e4a3d925e5cd,Inverse 24hour infrastructure,Games,4.4,1.9,True,0.0,,False,dd14827b-aa1b-4b24-ae26-e9d50e9ddf97,Deanna Neal,charles71@knight-richardson.biz,"Dorsey, Jimenez and Bowman",cdefc1bbcd5905dc,v5,Majority position great fill choice budget else.,2026-01-31,bellgrant,Image himself drop class couple. Watch line herself space wind.,1
34deb21c-ba8d-4f06-bea7-3ad5207ef537,Centralized scalable workforce,Productivity,5.7,3.7,True,0.0,,False,f89f1e09-9bf6-4c79-968e-241d9f5def61,Morgan Cox,ruben25@rocha-buchanan.com,Rogers Ltd,5ef150f5cdca4e22,v2,Process election individual beautiful such leader game.,2026-02-20,tammydurham,Beyond law place bar. Onto campaign response where. Her herself professional over gas.,1
9067fbcb-bc7f-41cd-8824-fbfa209316e0,Open-architected next generation moratorium,Social,3.9,1.6,True,0.0,,False,de681f0e-a33b-4e75-a2ac-a0fee9405078,Jessica Watkins,cummingsthomas@chavez.com,Nguyen Inc,8c24559bbeb5e8bf,v4,Beautiful organization notice understand study mention work.,2026-01-10,stephenserin,Represent physical social. Forget must answer guess cut add.,2
f72b66c4-29a6-4315-9bee-e167b79a4141,Re-contextualized 5thgeneration Graphic Interface,Tools,10.2,1.3,False,9.71,USD,False,157c4172-2c2e-42ad-a70a-088012df7e89,Mary Hicks,robert92@lucas-reid.info,"Schaefer, Davis and Price",dcdb3d486662c961,v2,Mother hour billion most be them.,2026-02-05,smithpatricia,Water ball according impact step work. Front stop expect from try key.,3
464b392a-166b-41d0-a197-b8f58e258f54,Ergonomic non-volatile service-desk,Tools,10.4,3.5,True,0.0,,False,072e7c69-ebec-4c69-9494-161ad644462c,Richard Jordan,kathymiller@johnson.com,Gonzales-Lowe,30bb74ab9d9370c8,v5,Wish role rate financial ago cover.,2026-02-25,elliottkim,Star although friend impact. Into it a mother enough. So discuss paper land both consider action.,2
1cc7b6ce-d896-453d-8c96-3dbeb011f52a,Function-based methodical support,Games,4.8,1.6,True,0.0,,False,0f1f899f-5eb9-4bbc-96eb-f997eb5019b4,Hannah Carey,nicholas59@johnston-cortez.com,Montgomery Group,aa4f6f6dd268923a,v5,Main local really for.,2026-01-30,edward24,Key night executive single institution just sort. Amount cell drug wonder eye government.,4
944c7dc8-9c2f-4596-a7d9-c246982c477c,Team-oriented object-oriented functionalities,Social,3.9,2.7,False,5.83,USD,True,adaf923d-f352-4853-8ca8-c2c1e05b6bca,Erika Deleon,joshua13@ferguson.com,"Morrow, Schneider and Duran",61820cbbfc86a6be,v4,Official great trouble back increase agree.,2026-01-29,chriscabrera,Without hair provide approach before note local. Threat federal argue bank.,3
43d11305-8810-450c-8883-a3d7d4cdbc72,Focused scalable info-mediaries,Finance,8.8,3.2,True,0.0,,False,8bdd17cb-907f-470c-883b-992ed61a8ded,Laura Warner,fmadden@krause.com,Mendez PLC,62d9607a18470736,v1,Carry challenge benefit.,2026-01-31,ldelacruz,Their can mouth message third order book. Town economy matter drug edge reveal method forward.,1
39cec73d-011f-4016-bb73-0ae0d726ae6f,Exclusive heuristic middleware,Social,4.3,3.5,False,21.92,USD,True,f5fba833-5957-45c0-a209-5bf28c8c3b35,Sherry Bonilla,iabbott@marshall-martinez.com,Willis-Valdez,a0f9e5b649a5cd3c,v5,Capital view religious person.,2026-03-03,jenniferpeterson,"Reason expert like product discover everybody series.
Party step seek quality play environment.",1
7f453747-c49c-4dba-afc4-1e77be9084c1,Pre-emptive upward-trending secured line,Social,3.5,4.0,False,13.85,USD,False,b4f84924-715f-4b2d-8b10-10ef7213e51b,Charles Krueger,troycruz@andrade.com,Reed LLC,e03e05fb9ecc5691,v4,Leg in outside season wall contain.,2026-02-23,murphychristina,Sure some how join. Case certain against find language real. Really successful or.,3
031c0705-c8b1-4c4e-8bd0-955f6f985662,Customer-focused fault-tolerant artificial intelligence,Productivity,4.4,4.0,True,0.0,,False,4894e1b3-27e8-4093-9015-0f7df6dc4a87,Tonya Green,juliewall@barnett.com,Stanton-Burnett,f81dd3433bc19337,v2,Lawyer office among eight.,2026-02-01,stephanie96,Young program evidence almost business. Production record game still born health local.,3
cfb497d6-8bee-451b-8ca4-64af95ba3671,Re-contextualized zero administration instruction set,Tools,12.0,1.1,True,0.0,,False,8b45417f-acbe-47b3-a2ed-f214d9ab0ccb,Benjamin Scott,nicholas98@robertson.com,"Adkins, Gonzalez and Perry",361a06ff78561f68,v4,Because television voice.,2026-01-03,gabrielle23,Dog clearly though again idea beyond. Baby should fight eat detail.,4
addf4d1c-cd51-4266-8786-532cfa349514,Innovative systemic challenge,Productivity,11.8,3.0,False,24.76,USD,False,65638e3b-5429-4482-9992-a344d058b405,Terri Romero,zachary18@wilson.org,"Scott, Rivera and Valencia",24e638ff6ab9247a,v5,Bring green Republican big likely common.,2026-03-03,charles14,Already everything computer. Report health realize raise guess.,2
00a459aa-f178-477c-98c1-eb9e625256d5,Fully-configurable modular database,Finance,6.2,2.7,False,47.28,USD,True,4bf5931b-a6be-49c0-98af-e41258983914,Morgan Robinson,shawn32@juarez-moore.com,"Ellis, Smith and Higgins",382d17b1dd13b235,v3,Cover stuff education create travel model billion too.,2026-01-26,calvinnovak,Simply type democratic career. Treatment serious anyone impact deep.,3
8a284841-cfb5-4d46-a396-616b45e548bd,Horizontal methodical focus group,Games,8.7,4.2,True,0.0,,True,d9fe1928-87cb-4485-9b1b-4c3c0e8fce44,James Dorsey,xmorgan@weaver.org,Schaefer Inc,34e1c70eb6439ab7,v5,Thing foreign smile camera kitchen.,2026-01-29,heatherryan,Woman other sometimes. Increase here information score share.,4
920fee51-0413-4bc7-8571-3ac149c4f0e0,Quality-focused scalable encryption,Finance,9.3,2.2,False,15.04,USD,True,0a42866b-7695-4bc6-9cb9-78a3e9c442ec,Charles Collins,zhoward@moore.org,Davis-Boyer,9e4e012a4e0277be,v3,Tend teach tell better plan resource beyond meet.,2026-03-04,eric23,Figure yeah ok call magazine yeah. City office both blood.,3
